time,DiaSemana,Ano,Mes,Dia,Hora,Temp,semana,sintetic
2012-01-24 21:00:00,1,2012,1,24,21,24.748911069405153,4,2
2012-01-24 22:00:00,1,2012,1,24,22,23.182252195905846,4,2
2012-01-24 23:00:00,1,2012,1,24,23,22.043893647064067,4,2
2012-01-25 00:00:00,2,2012,1,25,0,21.76992302616742,4,2
2012-01-25 01:00:00,2,2012,1,25,1,21.524977716528554,4,2
2012-01-25 02:00:00,2,2012,1,25,2,21.461971553066576,4,2
2012-01-25 03:00:00,2,2012,1,25,3,19.94132841692715,4,2
2012-01-25 04:00:00,2,2012,1,25,4,20.237245004872307,4,2
2012-01-25 05:00:00,2,2012,1,25,5,19.907347564722897,4,2
2012-01-25 06:00:00,2,2012,1,25,6,19.48541864985367,4,2
2012-01-25 07:00:00,2,2012,1,25,7,19.282949405470102,4,2
2012-01-25 08:00:00,2,2012,1,25,8,19.001191505943385,4,2
2012-01-25 09:00:00,2,2012,1,25,9,18.756246196304517,4,2
2012-01-25 10:00:00,2,2012,1,25,10,20.01353772786115,4,2
2012-01-25 11:00:00,2,2012,1,25,11,20.301667037176173,4,2
2012-01-25 12:00:00,2,2012,1,25,12,20.34131136474781,4,2
2012-01-25 13:00:00,2,2012,1,25,13,20.39723818400057,4,2
2012-01-25 14:00:00,2,2012,1,25,14,21.306933914884723,4,2
2012-01-25 15:00:00,2,2012,1,25,15,21.84496407478508,4,2
2012-01-25 16:00:00,2,2012,1,25,16,21.8881480744613,4,2
2012-01-25 17:00:00,2,2012,1,25,17,22.242823219342995,4,2
2012-01-25 18:00:00,2,2012,1,25,18,22.186896400090177,4,2
2012-01-25 19:00:00,2,2012,1,25,19,22.162826629778863,4,2
2012-01-25 20:00:00,2,2012,1,25,20,21.64603450250615,4,2
2012-01-25 21:00:00,2,2012,1,25,21,21.31896880004041,4,2
2012-01-25 22:00:00,2,2012,1,25,22,19.650367369928404,4,2
2012-01-25 23:00:00,2,2012,1,25,23,19.63833248477272,4,2
2012-01-26 00:00:00,3,2012,1,26,0,19.83726205705165,4,2
2012-01-26 01:00:00,3,2012,1,26,1,19.697798976130116,4,2
2012-01-26 02:00:00,3,2012,1,26,2,19.48400278101184,4,2
2012-01-26 03:00:00,3,2012,1,26,3,18.807925409031785,4,2
2012-01-26 04:00:00,3,2012,1,26,4,18.645100492219857,4,2
2012-01-26 05:00:00,3,2012,1,26,5,18.287593609654436,4,2
2012-01-26 06:00:00,3,2012,1,26,6,17.270999781211174,4,2
2012-01-26 07:00:00,3,2012,1,26,7,17.503202271273437,4,2
2012-01-26 08:00:00,3,2012,1,26,8,16.558817753764117,4,2
2012-01-26 09:00:00,3,2012,1,26,9,16.883759652967115,4,2
2012-01-26 10:00:00,3,2012,1,26,10,19.844341401260863,4,2
2012-01-26 11:00:00,3,2012,1,26,11,20.46307608514627,4,2
2012-01-26 12:00:00,3,2012,1,26,12,21.26445784962948,4,2
2012-01-26 13:00:00,3,2012,1,26,13,21.961065319816218,4,2
2012-01-26 14:00:00,3,2012,1,26,14,23.467549767537207,4,2
2012-01-26 15:00:00,3,2012,1,26,15,23.599225569828604,4,2
2012-01-26 16:00:00,3,2012,1,26,16,23.37835003050111,4,2
2012-01-26 17:00:00,3,2012,1,26,17,24.21017297508388,4,2
2012-01-26 18:00:00,3,2012,1,26,18,24.224331663502312,4,2
2012-01-26 19:00:00,3,2012,1,26,19,24.24698556497185,4,2
2012-01-26 20:00:00,3,2012,1,26,20,23.880983469355385,4,2
2012-01-26 21:00:00,3,2012,1,26,21,23.542590816154927,4,2
2012-01-26 22:00:00,3,2012,1,26,22,21.76638335406284,4,2
2012-01-26 23:00:00,3,2012,1,26,23,21.64532656808524,4,2
2012-01-27 00:00:00,4,2012,1,27,0,21.69275817428695,4,2
2012-01-27 01:00:00,4,2012,1,27,1,21.474006438222204,4,2
2012-01-27 02:00:00,4,2012,1,27,2,20.89279227864569,4,2
2012-01-27 03:00:00,4,2012,1,27,3,18.798722261559817,4,2
2012-01-27 04:00:00,4,2012,1,27,4,18.330069674909737,4,2
2012-01-27 05:00:00,4,2012,1,27,5,17.216488830800188,4,2
2012-01-27 06:00:00,4,2012,1,27,6,16.356348509380553,4,2
2012-01-27 07:00:00,4,2012,1,27,7,16.156003068259793,4,2
2012-01-27 08:00:00,4,2012,1,27,8,16.042733560912325,4,2
2012-01-27 09:00:00,4,2012,1,27,9,16.18786011720124,4,2
2012-01-27 10:00:00,4,2012,1,27,10,18.57076737802305,4,2
2012-01-27 11:00:00,4,2012,1,27,11,20.14379766131071,4,2
2012-01-27 12:00:00,4,2012,1,27,12,21.72886282975395,4,2
2012-01-27 13:00:00,4,2012,1,27,13,22.81554216586852,4,2
2012-01-27 14:00:00,4,2012,1,27,14,23.907177042929504,4,2
2012-01-27 15:00:00,4,2012,1,27,15,25.810812700787437,4,2
2012-01-27 16:00:00,4,2012,1,27,16,26.598035776852218,4,2
2012-01-27 17:00:00,4,2012,1,27,17,27.053945543925636,4,2
2012-01-27 18:00:00,4,2012,1,27,18,27.248627509679068,4,2
2012-01-27 19:00:00,4,2012,1,27,19,26.96616167573137,4,2
2012-01-27 20:00:00,4,2012,1,27,20,27.218186329579453,4,2
2012-01-27 21:00:00,4,2012,1,27,21,26.84014934880736,4,2
2012-01-27 22:00:00,4,2012,1,27,22,23.97513874733795,4,2
2012-01-27 23:00:00,4,2012,1,27,23,23.437108587437592,4,2
2012-01-28 00:00:00,5,2012,1,28,0,22.935183083004233,4,2
2012-01-28 01:00:00,5,2012,1,28,1,22.336270562904645,4,2
2012-01-28 02:00:00,5,2012,1,28,2,22.04955712243145,4,2
2012-01-28 03:00:00,5,2012,1,28,3,20.034067826067883,4,2
2012-01-28 04:00:00,5,2012,1,28,4,19.844341401260863,4,2
2012-01-28 05:00:00,5,2012,1,28,5,19.102426128135107,4,2
2012-01-28 06:00:00,5,2012,1,28,6,18.374669543427785,4,2
2012-01-28 07:00:00,5,2012,1,28,7,18.08866403737551,4,2
2012-01-28 08:00:00,5,2012,1,28,8,17.81964895742533,4,2
2012-01-28 09:00:00,5,2012,1,28,9,17.5591290905262,4,2
2012-01-28 10:00:00,5,2012,1,28,10,19.335336552618287,4,2
2012-01-28 11:00:00,5,2012,1,28,11,20.473695101460123,4,2
2012-01-28 12:00:00,5,2012,1,28,12,21.998585844125103,4,2
2012-01-28 13:00:00,5,2012,1,28,13,23.044912918247064,4,2
2012-01-28 14:00:00,5,2012,1,28,14,25.780371520687822,4,2
2012-01-28 15:00:00,5,2012,1,28,15,26.84793662743749,4,2
2012-01-28 16:00:00,5,2012,1,28,16,27.2797766241996,4,2
2012-01-28 17:00:00,5,2012,1,28,17,28.24893884644121,4,2
2012-01-28 18:00:00,5,2012,1,28,18,28.393357468309148,4,2
2012-01-28 19:00:00,5,2012,1,28,19,28.24893884644121,4,2
2012-01-28 20:00:00,5,2012,1,28,20,27.979923766491027,4,2
2012-01-28 21:00:00,5,2012,1,28,21,28.14345661772387,4,2
2012-01-28 22:00:00,5,2012,1,28,22,25.524099260314244,4,2
2012-01-28 23:00:00,5,2012,1,28,23,24.83457113433667,4,2
2012-01-29 00:00:00,6,2012,1,29,0,24.443083399567055,5,2
2012-01-29 01:00:00,6,2012,1,29,1,23.633206422032856,5,2
2012-01-29 02:00:00,6,2012,1,29,2,22.81554216586852,5,2
2012-01-29 03:00:00,6,2012,1,29,3,21.670812207238384,5,2
2012-01-29 04:00:00,6,2012,1,29,4,21.457016012120107,5,2
2012-01-29 05:00:00,6,2012,1,29,5,20.58271700228204,5,2
2012-01-29 06:00:00,6,2012,1,29,6,19.876906384623283,5,2
2012-01-29 07:00:00,6,2012,1,29,7,19.689303763079067,5,2
2012-01-29 08:00:00,6,2012,1,29,8,19.24330507789853,5,2
2012-01-29 09:00:00,6,2012,1,29,9,19.222774979691792,5,2
2012-01-29 10:00:00,6,2012,1,29,10,21.400381258446373,5,2
2012-01-29 11:00:00,6,2012,1,29,11,22.486352660140028,5,2
2012-01-29 12:00:00,6,2012,1,29,12,23.893726288931987,5,2
2012-01-29 13:00:00,6,2012,1,29,13,25.245173098471184,5,2
2012-01-29 14:00:00,6,2012,1,29,14,28.68785818741253,5,2
2012-01-29 15:00:00,6,2012,1,29,15,29.821261195307898,5,2
2012-01-29 16:00:00,6,2012,1,29,16,30.43433240382592,5,2
2012-01-29 17:00:00,6,2012,1,29,17,31.59392898529535,5,2
2012-01-29 18:00:00,6,2012,1,29,18,31.78436334452323,5,2
2012-01-29 19:00:00,6,2012,1,29,19,31.659058952020132,5,2
2012-01-29 20:00:00,6,2012,1,29,20,31.359602691970338,5,2
2012-01-29 21:00:00,6,2012,1,29,21,31.52809108414965,5,2
2012-01-29 22:00:00,6,2012,1,29,22,28.45848743503393,5,2
2012-01-29 23:00:00,6,2012,1,29,23,26.135754599990435,5,2
2012-01-30 00:00:00,0,2012,1,30,0,25.55241663715111,5,2
2012-01-30 01:00:00,0,2012,1,30,1,25.2267668035272,5,2
2012-01-30 02:00:00,0,2012,1,30,2,24.918815330426355,5,2
2012-01-30 03:00:00,0,2012,1,30,3,22.831116723128787,5,2
2012-01-30 04:00:00,0,2012,1,30,4,22.406356070575896,5,2
2012-01-30 05:00:00,0,2012,1,30,5,22.380870431422693,5,2
2012-01-30 06:00:00,0,2012,1,30,6,21.21207070248124,5,2
2012-01-30 07:00:00,0,2012,1,30,7,21.09880119513383,5,2
2012-01-30 08:00:00,0,2012,1,30,8,20.886420868857385,5,2
2012-01-30 09:00:00,0,2012,1,30,9,20.73987844372664,5,2
2012-01-30 10:00:00,0,2012,1,30,10,22.66121246210764,5,2
2012-01-30 11:00:00,0,2012,1,30,11,23.27853127715116,5,2
2012-01-30 12:00:00,0,2012,1,30,12,24.86996785538275,5,2
2012-01-30 13:00:00,0,2012,1,30,13,26.32689689363923,5,2
2012-01-30 14:00:00,0,2012,1,30,14,29.70799168796043,5,2
2012-01-30 15:00:00,0,2012,1,30,15,31.25128872556934,5,2
2012-01-30 16:00:00,0,2012,1,30,16,32.623973567736186,5,2
2012-01-30 17:00:00,0,2012,1,30,17,32.36628543852072,5,2
2012-01-30 18:00:00,0,2012,1,30,18,32.020813441111045,5,2
2012-01-30 19:00:00,0,2012,1,30,19,31.71003023032648,5,2
2012-01-30 20:00:00,0,2012,1,30,20,30.869004138271748,5,2
2012-01-30 21:00:00,0,2012,1,30,21,30.24106630691432,5,2
2012-01-30 22:00:00,0,2012,1,30,22,25.861783979093783,5,2
2012-01-30 23:00:00,0,2012,1,30,23,25.292604704672897,5,2
2012-01-31 00:00:00,1,2012,1,31,0,25.199157361111247,5,2
2012-01-31 01:00:00,1,2012,1,31,1,25.562327719043992,5,2
2012-01-31 02:00:00,1,2012,1,31,2,25.671349619865907,5,2
2012-01-31 03:00:00,1,2012,1,31,3,25.674181357549628,5,2
2012-01-31 04:00:00,1,2012,1,31,4,25.55100076830928,5,2
2012-01-31 05:00:00,1,2012,1,31,5,25.06181808345252,5,2
2012-01-31 06:00:00,1,2012,1,31,6,24.61652733269284,5,2
2012-01-31 07:00:00,1,2012,1,31,7,24.3935279901026,5,2
2012-01-31 08:00:00,1,2012,1,31,8,24.259728384548396,5,2
2012-01-31 09:00:00,1,2012,1,31,9,24.406978744100115,5,2
2012-01-31 10:00:00,1,2012,1,31,10,25.898596568981706,5,2
2012-01-31 11:00:00,1,2012,1,31,11,26.258227254809867,5,2
2012-01-31 12:00:00,1,2012,1,31,12,26.93501256121084,5,2
2012-01-31 13:00:00,1,2012,1,31,13,27.247919575258152,5,2
2012-01-31 14:00:00,1,2012,1,31,14,28.546271303228195,5,2
2012-01-31 15:00:00,1,2012,1,31,15,28.860594186117396,5,2
2012-01-31 16:00:00,1,2012,1,31,16,28.875460808956745,5,2
2012-01-31 17:00:00,1,2012,1,31,17,29.639322049131067,5,2
2012-01-31 18:00:00,1,2012,1,31,18,28.72750251498411,5,2
2012-01-31 19:00:00,1,2012,1,31,19,28.420258976304183,5,2
2012-01-31 20:00:00,1,2012,1,31,20,28.180269207611783,5,2
2012-01-31 21:00:00,1,2012,1,31,21,27.92541281608004,5,2
2012-01-31 22:00:00,1,2012,1,31,22,25.550292833888363,5,2
2012-01-31 23:00:00,1,2012,1,31,23,24.66112720121089,5,2
2012-02-01 00:00:00,2,2012,2,1,0,23.99212917344005,5,2
2012-02-01 01:00:00,2,2012,2,1,1,23.989297435756384,5,2
2012-02-01 02:00:00,2,2012,2,1,2,23.30047724419973,5,2
2012-02-01 03:00:00,2,2012,2,1,3,23.08668104908145,5,2
2012-02-01 04:00:00,2,2012,2,1,4,23.303308981883447,5,2
2012-02-01 05:00:00,2,2012,2,1,5,22.904033968483706,5,2
2012-02-01 06:00:00,2,2012,2,1,6,22.39644498868296,5,2
2012-02-01 07:00:00,2,2012,2,1,7,22.286715153440127,5,2
2012-02-01 08:00:00,2,2012,2,1,8,21.80390387837167,5,2
2012-02-01 09:00:00,2,2012,2,1,9,21.576656929255876,5,2
2012-02-01 10:00:00,2,2012,2,1,10,23.828596322207204,5,2
2012-02-01 11:00:00,2,2012,2,1,11,24.11955736920595,5,2
2012-02-01 12:00:00,2,2012,2,1,12,25.04907526387592,5,2
2012-02-01 13:00:00,2,2012,2,1,13,26.196636960189664,5,2
2012-02-01 14:00:00,2,2012,2,1,14,28.17531366666532,5,2
2012-02-01 15:00:00,2,2012,2,1,15,29.02058736524566,5,2
2012-02-01 16:00:00,2,2012,2,1,16,29.94514971896916,5,2
2012-02-01 17:00:00,2,2012,2,1,17,29.761794703950443,5,2
2012-02-01 18:00:00,2,2012,2,1,18,27.66276914591816,5,2
2012-02-01 19:00:00,2,2012,2,1,19,27.31517334524568,5,2
2012-02-01 20:00:00,2,2012,2,1,20,24.256188712443816,5,2
2012-02-01 21:00:00,2,2012,2,1,21,24.314947269380298,5,2
2012-02-01 22:00:00,2,2012,2,1,22,24.2257475323442,5,2
2012-02-01 23:00:00,2,2012,2,1,23,23.994252976702853,5,2
2012-02-02 00:00:00,3,2012,2,2,0,23.718866486964373,5,2
2012-02-02 01:00:00,3,2012,2,2,1,23.551086029205976,5,2
2012-02-02 02:00:00,3,2012,2,2,2,23.718158552543457,5,2
2012-02-02 03:00:00,3,2012,2,2,3,22.977659148259537,5,2
2012-02-02 04:00:00,3,2012,2,2,4,22.987570230152414,5,2
2012-02-02 05:00:00,3,2012,2,2,5,22.17486151493455,5,2
2012-02-02 06:00:00,3,2012,2,2,6,21.6417868959806,5,2
2012-02-02 07:00:00,3,2012,2,2,7,21.429406569704156,5,2
2012-02-02 08:00:00,3,2012,2,2,8,20.877217721385364,5,2
2012-02-02 09:00:00,3,2012,2,2,9,20.63156447732564,5,2
2012-02-02 10:00:00,3,2012,2,2,10,22.416975086889693,5,2
2012-02-02 11:00:00,3,2012,2,2,11,23.239594884000496,5,2
2012-02-02 12:00:00,3,2012,2,2,12,23.914964321559637,5,2
2012-02-02 13:00:00,3,2012,2,2,13,24.82182831476013,5,2
2012-02-02 14:00:00,3,2012,2,2,14,26.82882239807259,5,2
2012-02-02 15:00:00,3,2012,2,2,15,27.67409609665293,5,2
2012-02-02 16:00:00,3,2012,2,2,16,27.892139898296705,5,2
2012-02-02 17:00:00,3,2012,2,2,17,26.927225282580707,5,2
2012-02-02 18:00:00,3,2012,2,2,18,26.00337086327812,5,2
2012-02-02 19:00:00,3,2012,2,2,19,24.443083399567055,5,2
2012-02-02 20:00:00,3,2012,2,2,20,24.003456124174814,5,2
2012-02-02 21:00:00,3,2012,2,2,21,24.00982753396312,5,2
2012-02-02 22:00:00,3,2012,2,2,22,23.290566162306845,5,2
2012-02-02 23:00:00,3,2012,2,2,23,23.00951619720098,5,2
2012-02-03 00:00:00,4,2012,2,3,0,22.710767871572106,5,2
2012-02-03 01:00:00,4,2012,2,3,1,22.736253510725305,5,2
2012-02-03 02:00:00,4,2012,2,3,2,22.97978295152228,5,2
2012-02-03 03:00:00,4,2012,2,3,3,22.638558560638103,5,2
2012-02-03 04:00:00,4,2012,2,3,4,22.46794636519604,5,2
2012-02-03 05:00:00,4,2012,2,3,5,21.91221784477267,5,2
2012-02-03 06:00:00,4,2012,2,3,6,21.53347292957966,5,2
2012-02-03 07:00:00,4,2012,2,3,7,21.41241614360206,5,2
2012-02-03 08:00:00,4,2012,2,3,8,21.331003685196094,5,2
2012-02-03 09:00:00,4,2012,2,3,9,21.38268289792336,5,2
2012-02-03 10:00:00,4,2012,2,3,10,22.610241183801293,5,2
2012-02-03 11:00:00,4,2012,2,3,11,23.081017573714064,5,2
2012-02-03 12:00:00,4,2012,2,3,12,23.839215338521,5,2
2012-02-03 13:00:00,4,2012,2,3,13,24.617943201534672,5,2
2012-02-03 14:00:00,4,2012,2,3,14,25.970097945494786,5,2
2012-02-03 15:00:00,4,2012,2,3,15,26.801212955656695,5,2
2012-02-03 16:00:00,4,2012,2,3,16,26.86138738143501,5,2
2012-02-03 17:00:00,4,2012,2,3,17,27.57640114656573,5,2
2012-02-03 18:00:00,4,2012,2,3,18,27.797276685893223,5,2
2012-02-03 19:00:00,4,2012,2,3,19,27.083678789604335,5,2
2012-02-03 20:00:00,4,2012,2,3,20,26.409017286466167,5,2
2012-02-03 21:00:00,4,2012,2,3,21,26.896076168060176,5,2
2012-02-03 22:00:00,4,2012,2,3,22,25.361982277923232,5,2
2012-02-03 23:00:00,4,2012,2,3,23,24.877755134012887,5,2
2012-02-04 00:00:00,5,2012,2,4,0,24.971202477574536,5,2
2012-02-04 01:00:00,5,2012,2,4,1,24.806253757499803,5,2
2012-02-04 02:00:00,5,2012,2,4,2,24.43883579304156,5,2
2012-02-04 03:00:00,5,2012,2,4,3,23.405251538496145,5,2
2012-02-04 04:00:00,5,2012,2,4,4,23.08172550813498,5,2
2012-02-04 05:00:00,5,2012,2,4,5,22.380870431422693,5,2
2012-02-04 06:00:00,5,2012,2,4,6,21.75505640332807,5,2
2012-02-04 07:00:00,5,2012,2,4,7,21.40462886497193,5,2
2012-02-04 08:00:00,5,2012,2,4,8,20.92040172106158,5,2
2012-02-04 09:00:00,5,2012,2,4,9,20.715808673415268,5,2
2012-02-04 10:00:00,5,2012,2,4,10,22.11893469568173,5,2
2012-02-04 11:00:00,5,2012,2,4,11,22.928103738795016,5,2
2012-02-04 12:00:00,5,2012,2,4,12,23.742936257275687,5,2
2012-02-04 13:00:00,5,2012,2,4,13,24.964831067786236,5,2
2012-02-04 14:00:00,5,2012,2,4,14,28.44220494335275,5,2
2012-02-04 15:00:00,5,2012,2,4,15,29.826924670675226,5,2
2012-02-04 16:00:00,5,2012,2,4,16,31.151469972219388,5,2
2012-02-04 17:00:00,5,2012,2,4,17,32.95811861441115,5,2
2012-02-04 18:00:00,5,2012,2,4,18,33.45650444673987,5,2
2012-02-04 19:00:00,5,2012,2,4,19,32.49512950312845,5,2
2012-02-04 20:00:00,5,2012,2,4,20,31.843829835880683,5,2
2012-02-04 21:00:00,5,2012,2,4,21,30.38973253530787,5,2
2012-02-04 22:00:00,5,2012,2,4,22,28.04222199553209,5,2
2012-02-04 23:00:00,5,2012,2,4,23,27.294643247038948,5,2
2001-02-05 00:00:00,0,2001,2,5,0,22.39891415334165,6,2
2001-02-05 01:00:00,0,2001,2,5,1,22.25128833067049,6,2
2001-02-05 02:00:00,0,2001,2,5,2,21.33657330502859,6,2
2001-02-05 03:00:00,0,2001,2,5,3,19.832767676000287,6,2
2001-02-05 04:00:00,0,2001,2,5,4,19.61521383206383,6,2
2001-02-05 05:00:00,0,2001,2,5,5,19.134193806996564,6,2
2001-02-05 06:00:00,0,2001,2,5,6,18.65388012557844,6,2
2001-02-05 07:00:00,0,2001,2,5,7,18.46740540220435,6,2
2001-02-05 08:00:00,0,2001,2,5,8,18.283756053426828,6,2
2001-02-05 09:00:00,0,2001,2,5,9,17.667118047723818,6,2
2001-02-05 10:00:00,0,2001,2,5,10,21.442524852400197,6,2
2001-02-05 11:00:00,0,2001,2,5,11,21.854323199851365,6,2
2001-02-05 12:00:00,0,2001,2,5,12,22.478024642045796,6,2
2001-02-05 13:00:00,0,2001,2,5,13,23.228867941086207,6,2
2001-02-05 14:00:00,0,2001,2,5,14,24.8682915507502,6,2
2001-02-05 15:00:00,0,2001,2,5,15,29.061147452070884,6,2
2001-02-05 16:00:00,0,2001,2,5,16,29.262455392077015,6,2
2001-02-05 17:00:00,0,2001,2,5,17,29.494136108996372,6,2
2001-02-05 18:00:00,0,2001,2,5,18,29.952553137291034,6,2
2001-02-05 19:00:00,0,2001,2,5,19,29.833181060585616,6,2
2001-02-05 20:00:00,0,2001,2,5,20,29.50331857643522,6,2
2001-02-05 21:00:00,0,2001,2,5,21,29.09858366547553,6,2
2001-02-05 22:00:00,0,2001,2,5,22,25.02721887180769,6,2
2001-02-05 23:00:00,0,2001,2,5,23,24.513000695230573,6,2
2001-02-06 00:00:00,1,2001,2,6,0,23.59969835688696,6,2
2001-02-06 01:00:00,1,2001,2,6,1,23.428763193794055,6,2
2001-02-06 02:00:00,1,2001,2,6,2,24.711483260640136,6,2
2001-02-06 03:00:00,1,2001,2,6,3,22.45471530162405,6,2
2001-02-06 04:00:00,1,2001,2,6,4,21.371890487485757,6,2
2001-02-06 05:00:00,1,2001,2,6,5,21.64877719795038,6,2
2001-02-06 06:00:00,1,2001,2,6,6,21.28218484404448,6,2
2001-02-06 07:00:00,1,2001,2,6,7,21.340811366923447,6,2
2001-02-06 08:00:00,1,2001,2,6,8,20.94737795435003,6,2
2001-02-06 09:00:00,1,2001,2,6,9,20.34910488352483,6,2
2001-02-06 10:00:00,1,2001,2,6,10,24.881005736434815,6,2
2001-02-06 11:00:00,1,2001,2,6,11,25.164955883390803,6,2
2001-02-06 12:00:00,1,2001,2,6,12,25.113392797003257,6,2
2001-02-06 13:00:00,1,2001,2,6,13,25.150829010407904,6,2
2001-02-06 14:00:00,1,2001,2,6,14,25.954648083134146,6,2
2001-02-06 15:00:00,1,2001,2,6,15,27.836347564454627,6,2
2001-02-06 16:00:00,1,2001,2,6,16,27.88014087070161,6,2
2001-02-06 17:00:00,1,2001,2,6,17,27.481056708935057,6,2
2001-02-06 18:00:00,1,2001,2,6,18,25.934164117308967,6,2
2001-02-06 19:00:00,1,2001,2,6,19,25.80207785491899,6,2
2001-02-06 20:00:00,1,2001,2,6,20,25.68129309091529,6,2
2001-02-06 21:00:00,1,2001,2,6,21,24.894426265768516,6,2
2001-02-06 22:00:00,1,2001,2,6,22,21.48631815864718,6,2
2001-02-06 23:00:00,1,2001,2,6,23,21.57461111479023,6,2
2001-02-07 00:00:00,2,2001,2,7,0,21.90941800448462,6,2
2001-02-07 01:00:00,2,2001,2,7,1,22.07752779298096,6,2
2001-02-07 02:00:00,2,2001,2,7,2,21.74695896518142,6,2
2001-02-07 03:00:00,2,2001,2,7,3,20.635174061428245,6,2
2001-02-07 04:00:00,2,2001,2,7,4,20.621047188445345,6,2
2001-02-07 05:00:00,2,2001,2,7,5,20.332152635945363,6,2
2001-02-07 06:00:00,2,2001,2,7,6,20.560301634618952,6,2
2001-02-07 07:00:00,2,2001,2,7,7,20.544055730688623,6,2
2001-02-07 08:00:00,2,2001,2,7,8,20.520040046617737,6,2
2001-02-07 09:00:00,2,2001,2,7,9,20.224082057626276,6,2
2001-02-07 10:00:00,2,2001,2,7,10,23.24440750136739,6,2
2001-02-07 11:00:00,2,2001,2,7,11,22.82837109202137,6,2
2001-02-07 12:00:00,2,2001,2,7,12,23.555905050640035,6,2
2001-02-07 13:00:00,2,2001,2,7,13,23.93167987198484,6,2
2001-02-07 14:00:00,2,2001,2,7,14,25.67493599807301,6,2
2001-02-07 15:00:00,2,2001,2,7,15,28.88738691438141,6,2
2001-02-07 16:00:00,2,2001,2,7,16,29.04984595368461,6,2
2001-02-07 17:00:00,2,2001,2,7,17,29.21866208583009,6,2
2001-02-07 18:00:00,2,2001,2,7,18,29.52592157320788,6,2
2001-02-07 19:00:00,2,2001,2,7,19,28.956608591997565,6,2
2001-02-07 20:00:00,2,2001,2,7,20,27.870252059613563,6,2
2001-02-07 21:00:00,2,2001,2,7,21,26.576936838030292,6,2
2001-02-07 22:00:00,2,2001,2,7,22,23.897069033176763,6,2
2001-02-07 23:00:00,2,2001,2,7,23,23.64207897583566,6,2
2001-02-08 00:00:00,3,2001,2,8,0,23.024734626483507,6,2
2001-02-08 01:00:00,3,2001,2,8,1,23.14622573413635,6,2
2001-02-08 02:00:00,3,2001,2,8,2,23.026853657430937,6,2
2001-02-08 03:00:00,3,2001,2,8,3,21.81759333009586,6,2
2001-02-08 04:00:00,3,2001,2,8,4,21.981465056697346,6,2
2001-02-08 05:00:00,3,2001,2,8,5,21.91860047192347,6,2
2001-02-08 06:00:00,3,2001,2,8,6,21.925663908414947,6,2
2001-02-08 07:00:00,3,2001,2,8,7,21.96168743452131,6,2
2001-02-08 08:00:00,3,2001,2,8,8,21.96451280911788,6,2
2001-02-08 09:00:00,3,2001,2,8,9,21.782982491287783,6,2
2001-02-08 10:00:00,3,2001,2,8,10,23.30162133694807,6,2
2001-02-08 11:00:00,3,2001,2,8,11,22.99012378767543,6,2
2001-02-08 12:00:00,3,2001,2,8,12,22.46813583095775,6,2
2001-02-08 13:00:00,3,2001,2,8,13,21.949679592485836,6,2
2001-02-08 14:00:00,3,2001,2,8,14,22.644015399594707,6,2
2001-02-08 15:00:00,3,2001,2,8,15,25.89955327850089,6,2
2001-02-08 16:00:00,3,2001,2,8,16,27.15048788113552,6,2
2001-02-08 17:00:00,3,2001,2,8,17,28.282756750713872,6,2
2001-02-08 18:00:00,3,2001,2,8,18,28.624627076899685,6,2
2001-02-08 19:00:00,3,2001,2,8,19,29.04490154814056,6,2
2001-02-08 20:00:00,3,2001,2,8,20,27.533326138971745,6,2
2001-02-08 21:00:00,3,2001,2,8,21,27.37651784886168,6,2
2001-02-08 22:00:00,3,2001,2,8,22,23.637134570291607,6,2
2001-02-08 23:00:00,3,2001,2,8,23,23.48385799842731,6,2
2001-02-09 00:00:00,4,2001,2,9,0,23.74732417955812,6,2
2001-02-09 01:00:00,4,2001,2,9,1,23.830672730157175,6,2
2001-02-09 02:00:00,4,2001,2,9,2,23.47326284369012,6,2
2001-02-09 03:00:00,4,2001,2,9,3,22.68710236219249,6,2
2001-02-09 04:00:00,4,2001,2,9,4,22.64119002499814,6,2
2001-02-09 05:00:00,4,2001,2,9,5,22.361477939937004,6,2
2001-02-09 06:00:00,4,2001,2,9,6,22.283780138531085,6,2
2001-02-09 07:00:00,4,2001,2,9,7,22.32686710112893,6,2
2001-02-09 08:00:00,4,2001,2,9,8,22.110725944490753,6,2
2001-02-09 09:00:00,4,2001,2,9,9,22.401033184289076,6,2
2001-02-09 10:00:00,4,2001,2,9,10,25.050528212229437,6,2
2001-02-09 11:00:00,4,2001,2,9,11,25.138821168372488,6,2
2001-02-09 12:00:00,4,2001,2,9,12,25.63961881561579,6,2
2001-02-09 13:00:00,4,2001,2,9,13,25.993496983837076,6,2
2001-02-09 14:00:00,4,2001,2,9,14,26.51972300244961,6,2
2001-02-09 15:00:00,4,2001,2,9,15,30.26122531196711,6,2
2001-02-09 16:00:00,4,2001,2,9,16,30.255574562773973,6,2
2001-02-09 17:00:00,4,2001,2,9,17,31.386430745053985,6,2
2001-02-09 18:00:00,4,2001,2,9,18,31.644952520640857,6,2
2001-02-09 19:00:00,4,2001,2,9,19,31.595508465200737,6,2
2001-02-09 20:00:00,4,2001,2,9,20,31.70852344906382,6,2
2001-02-09 21:00:00,4,2001,2,9,21,30.72317405850748,6,2
2001-02-09 22:00:00,4,2001,2,9,22,28.607674829320217,6,2
2001-02-09 23:00:00,4,2001,2,9,23,28.483358347070865,6,2
