time,DiaSemana,Ano,Mes,Dia,Hora,Temp,semana,sintetic
2010-08-04 03:00:00,2,2010,8,4,3,4.8031875095073815,31,1
2010-08-04 04:00:00,2,2010,8,4,4,5.067360034287333,31,1
2010-08-04 05:00:00,2,2010,8,4,5,5.206509733168787,31,1
2010-08-04 06:00:00,2,2010,8,4,6,4.96494020516144,31,1
2010-08-04 07:00:00,2,2010,8,4,7,4.213390562471886,31,1
2010-08-04 08:00:00,2,2010,8,4,8,4.507935864165063,31,1
2010-08-04 09:00:00,2,2010,8,4,9,5.4219445461578175,31,1
2010-08-04 10:00:00,2,2010,8,4,10,5.04546338116387,31,1
2010-08-04 11:00:00,2,2010,8,4,11,5.831623862661502,31,1
2010-08-04 12:00:00,2,2010,8,4,12,7.035233440803438,31,1
2010-08-04 13:00:00,2,2010,8,4,13,8.207763898383007,31,1
2010-08-04 14:00:00,2,2010,8,4,14,9.73417252418392,31,1
2010-08-04 15:00:00,2,2010,8,4,15,9.49825374536971,31,1
2010-08-04 16:00:00,2,2010,8,4,16,9.44880968992959,31,1
2010-08-04 17:00:00,2,2010,8,4,17,10.035781262368516,31,1
2010-08-04 18:00:00,2,2010,8,4,18,10.310548941885656,31,1
2010-08-04 19:00:00,2,2010,8,4,19,9.810457638291496,31,1
2010-08-04 20:00:00,2,2010,8,4,20,8.967789664862323,31,1
2010-08-04 21:00:00,2,2010,8,4,21,8.457809550180116,31,1
2010-08-04 22:00:00,2,2010,8,4,22,8.257914297472269,31,1
2010-08-04 23:00:00,2,2010,8,4,23,8.38505615431825,31,1
2010-08-05 00:00:00,3,2010,8,5,0,8.43026214786346,31,1
2010-08-05 01:00:00,3,2010,8,5,1,8.155494468346319,31,1
2010-08-05 02:00:00,3,2010,8,5,2,7.908274191145836,31,1
2010-08-05 03:00:00,3,2010,8,5,3,7.769124492264382,31,1
2010-08-05 04:00:00,3,2010,8,5,4,7.819274891353643,31,1
2010-08-05 05:00:00,3,2010,8,5,5,7.738045371702015,31,1
2010-08-05 06:00:00,3,2010,8,5,6,7.741577089947782,31,1
2010-08-05 07:00:00,3,2010,8,5,7,7.521197871414756,31,1
2010-08-05 08:00:00,3,2010,8,5,8,7.189922699966019,31,1
2010-08-05 09:00:00,3,2010,8,5,9,7.309294776671436,31,1
2010-08-05 10:00:00,3,2010,8,5,10,6.771767259672629,31,1
2010-08-05 11:00:00,3,2010,8,5,11,6.942702422765535,31,1
2010-08-05 12:00:00,3,2010,8,5,12,7.769124492264382,31,1
2010-08-05 13:00:00,3,2010,8,5,13,8.438738271653222,31,1
2010-08-05 14:00:00,3,2010,8,5,14,10.468063575644862,31,1
2010-08-05 15:00:00,3,2010,8,5,15,10.838187647796474,31,1
2010-08-05 16:00:00,3,2010,8,5,16,10.911647387307482,31,1
2010-08-05 17:00:00,3,2010,8,5,17,11.228089342124122,31,1
2010-08-05 18:00:00,3,2010,8,5,18,11.000646687099676,31,1
2010-08-05 19:00:00,3,2010,8,5,19,10.958266068151032,31,1
2010-08-05 20:00:00,3,2010,8,5,20,9.556173924599534,31,1
2010-08-05 21:00:00,3,2010,8,5,21,9.232668533291417,31,1
2010-08-05 22:00:00,3,2010,8,5,22,7.994448116341403,31,1
2010-08-05 23:00:00,3,2010,8,5,23,7.530380338853604,31,1
2006-08-06 00:00:00,6,2006,8,6,0,10.658776360913803,32,1
2006-08-06 01:00:00,6,2006,8,6,1,10.457468420907674,32,1
2006-08-06 02:00:00,6,2006,8,6,2,10.391072117888145,32,1
2006-08-06 03:00:00,6,2006,8,6,3,9.942543900681471,32,1
2006-08-06 04:00:00,6,2006,8,6,4,10.091582410650917,32,1
2006-08-06 05:00:00,6,2006,8,6,5,9.79068001611546,32,1
2006-08-06 06:00:00,6,2006,8,6,6,8.955075479177708,32,1
2006-08-06 07:00:00,6,2006,8,6,7,7.961249964831666,32,1
2006-08-06 08:00:00,6,2006,8,6,8,7.7726562105100925,32,1
2006-08-06 09:00:00,6,2006,8,6,9,7.0670189050149474,32,1
2006-08-06 10:00:00,6,2006,8,6,10,6.770354572374288,32,1
2006-08-06 11:00:00,6,2006,8,6,11,6.946940484660388,32,1
2006-08-06 12:00:00,6,2006,8,6,12,8.810275031103117,32,1
2006-08-06 13:00:00,6,2006,8,6,13,10.229319422234084,32,1
2006-08-06 14:00:00,6,2006,8,6,14,10.679966670388126,32,1
2006-08-06 15:00:00,6,2006,8,6,15,14.195439012179463,32,1
2006-08-06 16:00:00,6,2006,8,6,16,14.935687156482686,32,1
2006-08-06 17:00:00,6,2006,8,6,17,15.375032906250452,32,1
2006-08-06 18:00:00,6,2006,8,6,18,15.175137653542606,32,1
2006-08-06 19:00:00,6,2006,8,6,19,15.254248142246809,32,1
2006-08-06 20:00:00,6,2006,8,6,20,14.87706063360372,32,1
2006-08-06 21:00:00,6,2006,8,6,21,13.166296315376144,32,1
2006-08-06 22:00:00,6,2006,8,6,22,11.74230751870124,32,1
2006-08-06 23:00:00,6,2006,8,6,23,11.459063715394336,32,1
2006-08-07 00:00:00,0,2006,8,7,0,11.172994537490863,32,1
2006-08-07 01:00:00,0,2006,8,7,1,11.035257525907753,32,1
2006-08-07 02:00:00,0,2006,8,7,2,10.918710823798904,32,1
2006-08-07 03:00:00,0,2006,8,7,3,12.108193528957996,32,1
2006-08-07 04:00:00,0,2006,8,7,4,12.50657134707535,32,1
2006-08-07 05:00:00,0,2006,8,7,5,12.553190027918902,32,1
2006-08-07 06:00:00,0,2006,8,7,6,12.66832404272941,32,1
2006-08-07 07:00:00,0,2006,8,7,7,12.792640524978822,32,1
2006-08-07 08:00:00,0,2006,8,7,8,12.773569246451927,32,1
2006-08-07 09:00:00,0,2006,8,7,9,12.940972691299123,32,1
2006-08-07 10:00:00,0,2006,8,7,10,13.197375435938511,32,1
2006-08-07 11:00:00,0,2006,8,7,11,12.813124490804,32,1
2006-08-07 12:00:00,0,2006,8,7,12,13.459428929771091,32,1
2006-08-07 13:00:00,0,2006,8,7,13,13.462960648016804,32,1
2006-08-07 14:00:00,0,2006,8,7,14,13.467905053560798,32,1
2006-08-07 15:00:00,0,2006,8,7,15,13.328049011030204,32,1
2006-08-07 16:00:00,0,2006,8,7,16,13.236930680290584,32,1
2006-08-07 17:00:00,0,2006,8,7,17,13.152875786042443,32,1
2006-08-07 18:00:00,0,2006,8,7,18,12.514341127215973,32,1
2006-08-07 19:00:00,0,2006,8,7,19,11.880750873933492,32,1
2006-08-07 20:00:00,0,2006,8,7,20,11.7783310448076,32,1
2006-08-07 21:00:00,0,2006,8,7,21,12.09477299962424,32,1
2006-08-07 22:00:00,0,2006,8,7,22,11.72111720922686,32,1
2006-08-07 23:00:00,0,2006,8,7,23,11.87651281203864,32,1
2006-08-08 00:00:00,1,2006,8,8,0,12.03120207120122,32,1
2006-08-08 01:00:00,1,2006,8,8,1,11.98882145225258,32,1
2006-08-08 02:00:00,1,2006,8,8,2,11.944321802356512,32,1
2006-08-08 03:00:00,1,2006,8,8,3,11.107304578120475,32,1
2006-08-08 04:00:00,1,2006,8,8,4,10.619221116561732,32,1
2006-08-08 05:00:00,1,2006,8,8,5,10.815584651023867,32,1
2006-08-08 06:00:00,1,2006,8,8,6,10.874211173902836,32,1
2006-08-08 07:00:00,1,2006,8,8,7,10.225081360339232,32,1
2006-08-08 08:00:00,1,2006,8,8,8,9.888155439697355,32,1
2006-08-08 09:00:00,1,2006,8,8,9,10.27311272848101,32,1
2006-08-08 10:00:00,1,2006,8,8,10,10.924361572992098,32,1
2006-08-08 11:00:00,1,2006,8,8,11,11.021836996573995,32,1
2006-08-08 12:00:00,1,2006,8,8,12,11.082582550400389,32,1
2006-08-08 13:00:00,1,2006,8,8,13,10.862203331867365,32,1
2006-08-08 14:00:00,1,2006,8,8,14,10.468769919294004,32,1
2006-08-08 15:00:00,1,2006,8,8,15,11.07975717580382,32,1
2006-08-08 16:00:00,1,2006,8,8,16,11.731006020314908,32,1
2006-08-08 17:00:00,1,2006,8,8,17,11.670260466488514,32,1
2006-08-08 18:00:00,1,2006,8,8,18,12.06934462825501,32,1
2006-08-08 19:00:00,1,2006,8,8,19,12.314445874508124,32,1
2006-08-08 20:00:00,1,2006,8,8,20,12.093360312325956,32,1
2006-08-08 21:00:00,1,2006,8,8,21,11.90052849610953,32,1
2006-08-08 22:00:00,1,2006,8,8,22,11.325564765706076,32,1
2006-08-08 23:00:00,1,2006,8,8,23,11.677323902979936,32,1
2006-08-09 00:00:00,2,2006,8,9,0,11.954210613444502,32,1
2006-08-09 01:00:00,2,2006,8,9,1,12.155518553450634,32,1
2006-08-09 02:00:00,2,2006,8,9,2,12.268533537313717,32,1
2006-08-09 03:00:00,2,2006,8,9,3,12.72129981641524,32,1
2006-08-09 04:00:00,2,2006,8,9,4,12.807473741610863,32,1
2006-08-09 05:00:00,2,2006,8,9,5,12.94026634764998,32,1
2006-08-09 06:00:00,2,2006,8,9,6,13.019376836354128,32,1
2006-08-09 07:00:00,2,2006,8,9,7,13.100606356005756,32,1
2006-08-09 08:00:00,2,2006,8,9,8,13.164177284428716,32,1
2006-08-09 09:00:00,2,2006,8,9,9,13.006662650669568,32,1
2006-08-09 10:00:00,2,2006,8,9,10,13.292731828572984,32,1
2006-08-09 11:00:00,2,2006,8,9,11,13.260240020712388,32,1
2006-08-09 12:00:00,2,2006,8,9,12,13.462960648016804,32,1
2006-08-09 13:00:00,2,2006,8,9,13,13.732783921989892,32,1
2006-08-09 14:00:00,2,2006,8,9,14,14.203208792320028,32,1
2006-08-09 15:00:00,2,2006,8,9,15,14.730847498230844,32,1
2006-08-09 16:00:00,2,2006,8,9,16,14.643260885736936,32,1
2006-08-09 17:00:00,2,2006,8,9,17,14.51753171618924,32,1
2006-08-09 18:00:00,2,2006,8,9,18,13.797061194062051,32,1
2006-08-09 19:00:00,2,2006,8,9,19,13.191724686745374,32,1
2006-08-09 20:00:00,2,2006,8,9,20,12.611110207148728,32,1
2006-08-09 21:00:00,2,2006,8,9,21,11.922425149232993,32,1
2006-08-09 22:00:00,2,2006,8,9,22,11.525460018413924,32,1
2006-08-09 23:00:00,2,2006,8,9,23,11.476722306622946,32,1
2006-08-10 00:00:00,3,2006,8,10,0,11.848259066072842,32,1
2006-08-10 01:00:00,3,2006,8,10,1,12.065106566360155,32,1
2006-08-10 02:00:00,3,2006,8,10,2,11.427278251182829,32,1
2006-08-10 03:00:00,3,2006,8,10,3,9.725696400394156,32,1
2006-08-10 04:00:00,3,2006,8,10,4,9.703093403621551,32,1
2006-08-10 05:00:00,3,2006,8,10,5,9.416317882068938,32,1
2006-08-10 06:00:00,3,2006,8,10,6,9.309659991048136,32,1
2006-08-10 07:00:00,3,2006,8,10,7,9.166272230271886,32,1
2006-08-10 08:00:00,3,2006,8,10,8,9.024297156793864,32,1
2006-08-10 09:00:00,3,2006,8,10,9,8.106050412906256,32,1
2006-08-10 10:00:00,3,2006,8,10,10,8.076383979642173,32,1
2006-08-10 11:00:00,3,2006,8,10,11,7.942178686304771,32,1
2006-08-10 12:00:00,3,2006,8,10,12,8.964964290265755,32,1
2006-08-10 13:00:00,3,2006,8,10,13,9.440333566139884,32,1
2006-08-10 14:00:00,3,2006,8,10,14,10.782386499514075,32,1
2006-08-10 15:00:00,3,2006,8,10,15,13.332993416574254,32,1
2006-08-10 16:00:00,3,2006,8,10,16,13.438238620296715,32,1
2006-08-10 17:00:00,3,2006,8,10,17,13.871227277222204,32,1
2006-08-10 18:00:00,3,2006,8,10,18,13.664974931672075,32,1
2006-08-10 19:00:00,3,2006,8,10,19,13.751855200516845,32,1
2006-08-10 20:00:00,3,2006,8,10,20,13.47920655194713,32,1
2006-08-10 21:00:00,3,2006,8,10,21,12.384373895773422,32,1
2006-08-10 22:00:00,3,2006,8,10,22,9.4523414081753,32,1
2006-08-10 23:00:00,3,2006,8,10,23,9.10693936374372,32,1
2006-08-11 00:00:00,4,2006,8,11,0,9.077272930479694,32,1
2006-08-11 01:00:00,4,2006,8,11,1,8.840647808016342,32,1
2006-08-11 02:00:00,4,2006,8,11,2,8.960726228370845,32,1
2006-08-11 03:00:00,4,2006,8,11,3,7.4985948746420945,32,1
2006-08-11 04:00:00,4,2006,8,11,4,7.340373897233803,32,1
2006-08-11 05:00:00,4,2006,8,11,5,7.260557064880459,32,1
2006-08-11 06:00:00,4,2006,8,11,6,7.148248424666519,32,1
2006-08-11 07:00:00,4,2006,8,11,7,7.335429491689752,32,1
2006-08-11 08:00:00,4,2006,8,11,8,7.320596275057767,32,1
2006-08-11 09:00:00,4,2006,8,11,9,7.91957568953211,32,1
2006-08-11 10:00:00,4,2006,8,11,10,9.13519310970952,32,1
2006-08-11 11:00:00,4,2006,8,11,11,9.034892311530996,32,1
2006-08-11 12:00:00,4,2006,8,11,12,9.581602295968707,32,1
2006-08-11 13:00:00,4,2006,8,11,13,10.648887549825815,32,1
2006-08-11 14:00:00,4,2006,8,11,14,11.197716565210952,32,1
2006-08-11 15:00:00,4,2006,8,11,15,13.63389581110971,32,1
2006-08-11 16:00:00,4,2006,8,11,16,14.522476121733291,32,1
2006-08-11 17:00:00,4,2006,8,11,17,14.993607335712513,32,1
2006-08-11 18:00:00,4,2006,8,11,18,15.288858981054886,32,1
2006-08-11 19:00:00,4,2006,8,11,19,14.49704775036406,32,1
2006-08-11 20:00:00,4,2006,8,11,20,14.528126870926428,32,1
2006-08-11 21:00:00,4,2006,8,11,21,13.345707602258813,32,1
2006-08-11 22:00:00,4,2006,8,11,22,11.793164261439586,32,1
2006-08-11 23:00:00,4,2006,8,11,23,12.07358269014992,32,1
2006-08-12 00:00:00,5,2006,8,12,0,11.63353059673301,32,1
2006-08-12 01:00:00,5,2006,8,12,1,11.945028146005654,32,1
2006-08-12 02:00:00,5,2006,8,12,2,11.443524155113153,32,1
2006-08-12 03:00:00,5,2006,8,12,3,9.765251644746227,32,1
2006-08-12 04:00:00,5,2006,8,12,4,10.218724267496896,32,1
2006-08-12 05:00:00,5,2006,8,12,5,9.213597254764522,32,1
2006-08-12 06:00:00,5,2006,8,12,6,8.56164206660435,32,1
2006-08-12 07:00:00,5,2006,8,12,7,8.45569051923269,32,1
2006-08-12 08:00:00,5,2006,8,12,8,8.736815291592109,32,1
2006-08-12 09:00:00,5,2006,8,12,9,9.923472622154575,32,1
2006-08-12 10:00:00,5,2006,8,12,10,9.620451196671638,32,1
2006-08-12 11:00:00,5,2006,8,12,11,8.623093964079885,32,1
2006-08-12 12:00:00,5,2006,8,12,12,9.518737711194888,32,1
2006-08-12 13:00:00,5,2006,8,12,13,10.654538299018952,32,1
2006-08-12 14:00:00,5,2006,8,12,14,11.88640162312663,32,1
2006-08-12 15:00:00,5,2006,8,12,15,14.577570926366548,32,1
2006-08-12 16:00:00,5,2006,8,12,16,14.995020023010852,32,1
2006-08-12 17:00:00,5,2006,8,12,17,14.879179664551144,32,1
2006-08-12 18:00:00,5,2006,8,12,18,15.507119168640486,32,1
2006-08-12 19:00:00,5,2006,8,12,19,15.93798879461849,32,1
2006-08-12 20:00:00,5,2006,8,12,20,15.856052931317777,32,1
2006-08-12 21:00:00,5,2006,8,12,21,13.646609996794323,32,1
2006-08-12 22:00:00,5,2006,8,12,22,11.894877746916393,32,1
2006-08-12 23:00:00,5,2006,8,12,23,11.758553422631508,32,1
2005-08-13 00:00:00,5,2005,8,13,0,11.68580002676964,33,1
2005-08-13 01:00:00,5,2005,8,13,1,11.281771459459094,33,1
2005-08-13 02:00:00,5,2005,8,13,2,10.64323680063262,33,1
2005-08-13 03:00:00,5,2005,8,13,3,9.099169583603157,33,1
2005-08-13 04:00:00,5,2005,8,13,4,8.637220837062785,33,1
2005-08-13 05:00:00,5,2005,8,13,5,8.625212995027312,33,1
2005-08-13 06:00:00,5,2005,8,13,6,8.403421089196002,33,1
2005-08-13 07:00:00,5,2005,8,13,7,8.411190869336565,33,1
2005-08-13 08:00:00,5,2005,8,13,8,8.2692157958586,33,1
2005-08-13 09:00:00,5,2005,8,13,9,8.58636409432438,33,1
2005-08-13 10:00:00,5,2005,8,13,10,8.984035568792649,33,1
2005-08-13 11:00:00,5,2005,8,13,11,9.000281472722918,33,1
2005-08-13 12:00:00,5,2005,8,13,12,9.880385659556794,33,1
2005-08-13 13:00:00,5,2005,8,13,13,11.677323902979936,33,1
2005-08-13 14:00:00,5,2005,8,13,14,13.703117488725866,33,1
2005-08-13 15:00:00,5,2005,8,13,15,18.47729421329234,33,1
2005-08-13 16:00:00,5,2005,8,13,16,19.17939980054183,33,1
2005-08-13 17:00:00,5,2005,8,13,17,19.440746950725213,33,1
2005-08-13 18:00:00,5,2005,8,13,18,19.47182607128758,33,1
2005-08-13 19:00:00,5,2005,8,13,19,19.215423326648136,33,1
2005-08-13 20:00:00,5,2005,8,13,20,18.820577226776493,33,1
2005-08-13 21:00:00,5,2005,8,13,21,16.580761515339816,33,1
2005-08-13 22:00:00,5,2005,8,13,22,13.72572048549847,33,1
2005-08-13 23:00:00,5,2005,8,13,23,12.952274189685454,33,1
2005-08-14 00:00:00,6,2005,8,14,0,12.976996217405484,33,1
2005-08-14 01:00:00,6,2005,8,14,1,12.467016102723278,33,1
2005-08-14 02:00:00,6,2005,8,14,2,12.76297409171474,33,1
2005-08-14 03:00:00,6,2005,8,14,3,11.295898332441991,33,1
2005-08-14 04:00:00,6,2005,8,14,4,10.994995937906538,33,1
2005-08-14 05:00:00,6,2005,8,14,5,11.476015962973804,33,1
2005-08-14 06:00:00,6,2005,8,14,6,10.9752183157305,33,1
2005-08-14 07:00:00,6,2005,8,14,7,10.982988095871065,33,1
2005-08-14 08:00:00,6,2005,8,14,8,10.46735723199572,33,1
2005-08-14 09:00:00,6,2005,8,14,9,10.60085618168398,33,1
2005-08-14 10:00:00,6,2005,8,14,10,11.139090042331986,33,1
2005-08-14 11:00:00,6,2005,8,14,11,11.144740791525123,33,1
2005-08-14 12:00:00,6,2005,8,14,12,11.420214814691406,33,1
2005-08-14 13:00:00,6,2005,8,14,13,12.356120149807625,33,1
2005-08-14 14:00:00,6,2005,8,14,14,12.950155158738028,33,1
2005-08-14 15:00:00,6,2005,8,14,15,16.588531295480436,33,1
2005-08-14 16:00:00,6,2005,8,14,16,17.32242234694138,33,1
2005-08-14 17:00:00,6,2005,8,14,17,17.935528634398622,33,1
2005-08-14 18:00:00,6,2005,8,14,18,18.665887967613855,33,1
2005-08-14 19:00:00,6,2005,8,14,19,18.877791062357176,33,1
2005-08-14 20:00:00,6,2005,8,14,20,18.990099702571115,33,1
2005-08-14 21:00:00,6,2005,8,14,21,17.20516930118339,33,1
2005-08-14 22:00:00,6,2005,8,14,22,13.467198709911656,33,1
2005-08-14 23:00:00,6,2005,8,14,23,13.1521694423933,33,1
2005-08-15 00:00:00,0,2005,8,15,0,13.21785940176369,33,1
2005-08-15 01:00:00,0,2005,8,15,1,13.59575325405592,33,1
2005-08-15 02:00:00,0,2005,8,15,2,11.95986136263764,33,1
2005-08-15 03:00:00,0,2005,8,15,3,9.717926620253593,33,1
2005-08-15 04:00:00,0,2005,8,15,4,10.232851140479797,33,1
2005-08-15 05:00:00,0,2005,8,15,5,10.627697240351496,33,1
2005-08-15 06:00:00,0,2005,8,15,6,10.40307995992356,33,1
2005-08-15 07:00:00,0,2005,8,15,7,10.31478700378051,33,1
2005-08-15 08:00:00,0,2005,8,15,8,10.0929950979492,33,1
2005-08-15 09:00:00,0,2005,8,15,9,9.655062035479716,33,1
2005-08-15 10:00:00,0,2005,8,15,10,9.77019605029028,33,1
2005-08-15 11:00:00,0,2005,8,15,11,9.700974372674125,33,1
2005-08-15 12:00:00,0,2005,8,15,12,10.039312980614229,33,1
2005-08-15 13:00:00,0,2005,8,15,13,10.331739251359975,33,1
2005-08-15 14:00:00,0,2005,8,15,14,10.52315838027812,33,1
2005-08-15 15:00:00,0,2005,8,15,15,11.985996077656011,33,1
2005-08-15 16:00:00,0,2005,8,15,16,11.766323202772128,33,1
2005-08-15 17:00:00,0,2005,8,15,17,11.34816776247868,33,1
2005-08-15 18:00:00,0,2005,8,15,18,11.286009521354003,33,1
2005-08-15 19:00:00,0,2005,8,15,19,11.024662371170564,33,1
2005-08-15 20:00:00,0,2005,8,15,20,10.877036548499404,33,1
2005-08-15 21:00:00,0,2005,8,15,21,9.765957988395373,33,1
2005-08-15 22:00:00,0,2005,8,15,22,9.243970031677748,33,1
2005-08-15 23:00:00,0,2005,8,15,23,9.122478924024904,33,1
2005-08-16 00:00:00,1,2005,8,16,0,9.31531074024133,33,1
2005-08-16 01:00:00,1,2005,8,16,1,9.361223077435682,33,1
2005-08-16 02:00:00,1,2005,8,16,2,9.138018484306087,33,1
2005-08-16 03:00:00,1,2005,8,16,3,9.23337487694056,33,1
2005-08-16 04:00:00,1,2005,8,16,4,9.420555943963793,33,1
2005-08-16 05:00:00,1,2005,8,16,5,9.57948326502128,33,1
2005-08-16 06:00:00,1,2005,8,16,6,10.034368575070232,33,1
2005-08-16 07:00:00,1,2005,8,16,7,10.239208233322074,33,1
2005-08-16 08:00:00,1,2005,8,16,8,10.525277411225543,33,1
2005-08-16 09:00:00,1,2005,8,16,9,11.423040189287974,33,1
2005-08-16 10:00:00,1,2005,8,16,10,12.105368154361372,33,1
2005-08-16 11:00:00,1,2005,8,16,11,12.642189327711094,33,1
2005-08-16 12:00:00,1,2005,8,16,12,13.417754654471535,33,1
2005-08-16 13:00:00,1,2005,8,16,13,14.628427669104894,33,1
2005-08-16 14:00:00,1,2005,8,16,14,15.274732108071987,33,1
2005-08-16 15:00:00,1,2005,8,16,15,17.800616997412078,33,1
2005-08-16 16:00:00,1,2005,8,16,16,18.1050511101933,33,1
2005-08-16 17:00:00,1,2005,8,16,17,18.852362690988,33,1
2005-08-16 18:00:00,1,2005,8,16,18,18.75206189280948,33,1
2005-08-16 19:00:00,1,2005,8,16,19,18.627039066910925,33,1
2005-08-16 20:00:00,1,2005,8,16,20,18.443389718133403,33,1
2005-08-16 21:00:00,1,2005,8,16,21,17.162082338585606,33,1
2005-08-16 22:00:00,1,2005,8,16,22,16.601245481164995,33,1
2005-08-16 23:00:00,1,2005,8,16,23,16.647157818359403,33,1
2005-08-17 00:00:00,2,2005,8,17,0,16.415477101440047,33,1
2005-08-17 01:00:00,2,2005,8,17,1,16.45927040768703,33,1
2005-08-17 02:00:00,2,2005,8,17,2,16.382985293579395,33,1
2005-08-17 03:00:00,2,2005,8,17,3,15.420945243444862,33,1
2005-08-17 04:00:00,2,2005,8,17,4,15.50429379404386,33,1
2005-08-17 05:00:00,2,2005,8,17,5,14.9759487444839,33,1
2005-08-17 06:00:00,2,2005,8,17,6,13.992012041225903,33,1
2005-08-17 07:00:00,2,2005,8,17,7,13.27083517544952,33,1
2005-08-17 08:00:00,2,2005,8,17,8,12.74602184413527,33,1
2005-08-17 09:00:00,2,2005,8,17,9,11.99517854509486,33,1
2005-08-17 10:00:00,2,2005,8,17,10,11.38631031953247,33,1
2005-08-17 11:00:00,2,2005,8,17,11,11.129907574893082,33,1
2005-08-17 12:00:00,2,2005,8,17,12,10.903171263517777,33,1
2005-08-17 13:00:00,2,2005,8,17,13,10.753426409899134,33,1
2005-08-17 14:00:00,2,2005,8,17,14,10.609332305473744,33,1
2005-08-17 15:00:00,2,2005,8,17,15,11.76349782817556,33,1
2005-08-17 16:00:00,2,2005,8,17,16,11.985996077656011,33,1
2005-08-17 17:00:00,2,2005,8,17,17,12.151986835204925,33,1
2005-08-17 18:00:00,2,2005,8,17,18,12.38719927036999,33,1
2005-08-17 19:00:00,2,2005,8,17,19,12.606872145253874,33,1
2005-08-17 20:00:00,2,2005,8,17,20,12.243105165944542,33,1
2005-08-17 21:00:00,2,2005,8,17,21,11.793164261439586,33,1
2005-08-17 22:00:00,2,2005,8,17,22,9.11117742563863,33,1
2005-08-17 23:00:00,2,2005,8,17,23,9.171922979465023,33,1
2005-08-18 00:00:00,3,2005,8,18,0,9.085042710620256,33,1
2005-08-18 01:00:00,3,2005,8,18,1,9.402897352735238,33,1
2005-08-18 02:00:00,3,2005,8,18,2,9.521563085791456,33,1
2005-08-18 03:00:00,3,2005,8,18,3,7.898385380057789,33,1
2005-08-18 04:00:00,3,2005,8,18,4,8.228954207857328,33,1
2005-08-18 05:00:00,3,2005,8,18,5,8.975559445002887,33,1
2005-08-18 06:00:00,3,2005,8,18,6,9.443865284385597,33,1
2005-08-18 07:00:00,3,2005,8,18,7,9.152145357288989,33,1
2005-08-18 08:00:00,3,2005,8,18,8,8.363159501194787,33,1
2005-08-18 09:00:00,3,2005,8,18,9,8.110994818450251,33,1
2005-08-18 10:00:00,3,2005,8,18,10,9.020059094899011,33,1
2005-08-18 11:00:00,3,2005,8,18,11,7.747934182790061,33,1
2005-08-18 12:00:00,3,2005,8,18,12,10.006821172753632,33,1
2005-08-18 13:00:00,3,2005,8,18,13,10.13961377879275,33,1
2005-08-18 14:00:00,3,2005,8,18,14,10.735061475021382,33,1
2005-08-18 15:00:00,3,2005,8,18,15,13.55690435335299,33,1
2005-08-18 16:00:00,3,2005,8,18,16,13.828846658273562,33,1
2005-08-18 17:00:00,3,2005,8,18,17,14.352953645938612,33,1
2005-08-18 18:00:00,3,2005,8,18,18,14.71530793794966,33,1
2005-08-18 19:00:00,3,2005,8,18,19,15.0324562364155,33,1
2005-08-18 20:00:00,3,2005,8,18,20,15.040226016556062,33,1
2005-08-18 21:00:00,3,2005,8,18,21,13.054694018811348,33,1
2005-08-18 22:00:00,3,2005,8,18,22,10.902464919868637,33,1
2005-08-18 23:00:00,3,2005,8,18,23,10.78379918681236,33,1
2005-08-19 00:00:00,4,2005,8,19,0,10.643943144281764,33,1
2005-08-19 01:00:00,4,2005,8,19,1,10.372707183010393,33,1
2005-08-19 02:00:00,4,2005,8,19,2,9.961615179208366,33,1
2005-08-19 03:00:00,4,2005,8,19,3,8.339850160772983,33,1
2005-08-19 04:00:00,4,2005,8,19,4,8.079915697887884,33,1
2005-08-19 05:00:00,4,2005,8,19,5,7.644101666365827,33,1
2005-08-19 06:00:00,4,2005,8,19,6,7.00062260199536,33,1
2005-08-19 07:00:00,4,2005,8,19,7,6.137470662741009,33,1
2005-08-19 08:00:00,4,2005,8,19,8,6.6700537741958215,33,1
2005-08-19 09:00:00,4,2005,8,19,9,7.51130906032671,33,1
2005-08-19 10:00:00,4,2005,8,19,10,6.595181347386529,33,1
2005-08-19 11:00:00,4,2005,8,19,11,7.836933482582253,33,1
2005-08-19 12:00:00,4,2005,8,19,12,8.982622881494365,33,1
2005-08-19 13:00:00,4,2005,8,19,13,10.071804788474878,33,1
2005-08-19 14:00:00,4,2005,8,19,14,11.473896932026378,33,1
2005-08-19 15:00:00,4,2005,8,19,15,15.760696538683248,33,1
2005-08-19 16:00:00,4,2005,8,19,16,16.219113566977967,33,1
2005-08-19 17:00:00,4,2005,8,19,17,16.738276149099022,33,1
2005-08-19 18:00:00,4,2005,8,19,18,17.1952804900954,33,1
2005-08-19 19:00:00,4,2005,8,19,19,17.11546365774211,33,1
2005-08-19 20:00:00,4,2005,8,19,20,16.98832180089613,33,1
2005-08-19 21:00:00,4,2005,8,19,21,15.133463378243109,33,1
2005-08-19 22:00:00,4,2005,8,19,22,12.847028985962936,33,1
2005-08-19 23:00:00,4,2005,8,19,23,12.66832404272941,33,1
2018-08-20 00:00:00,0,2018,8,20,0,7.541857034486725,34,1
2018-08-20 01:00:00,0,2018,8,20,1,7.377616248832908,34,1
2018-08-20 02:00:00,0,2018,8,20,2,7.031436317002317,34,1
2018-08-20 03:00:00,0,2018,8,20,3,7.349298871996041,34,1
2018-08-20 04:00:00,0,2018,8,20,4,7.344343331049629,34,1
2018-08-20 05:00:00,0,2018,8,20,5,7.450533494187823,34,1
